Record_ID,Date,Year,Month,Region,State,City,Max_Temperature_C,Min_Temperature_C,Relative_Humidity_Pct,Wind_Speed_kmh,Urban_Heat_Island_Delta_C,Heat_Index_C,Wet_Bulb_Temp_C,IMD_Heatwave_Category,IMD_Warning_Alert,Reported_Heat_Exhaustion_Cases,Power_Grid_Peak_Stress_Index
IND-HW-007347,2019-04-10,2019,April,North,Delhi,New Delhi,44.1,30.5,33,21.2,1.6,54.2,29.9,Moderate Heat,Yellow,29,6.0
IND-HW-007348,2022-06-27,2022,June,Central,Madhya Pradesh,Gwalior,40.6,29.5,27,9.9,3.7,42.9,25.5,Moderate Heat,Yellow,10,4.7
IND-HW-007349,2023-04-24,2023,April,North,Rajasthan,Phalodi,50.2,37.2,15,4.8,2.2,52.2,27.2,Severe Heatwave,Red,23,9.0
IND-HW-007350,2023-06-27,2023,June,North,Rajasthan,Jaipur,44.6,33.5,27,16.5,1.2,51.0,28.4,Heatwave,Orange,30,6.4
IND-HW-007351,2022-05-27,2022,May,East,Odisha,Jharsuguda,48.4,36.2,33,6.8,1.9,66.4,33.3,Severe Heatwave,Red,57,8.0
IND-HW-007352,2023-05-04,2023,May,North,Haryana,Hisar,44.3,33.5,21,5.8,3.6,46.6,26.0,Moderate Heat,Yellow,17,5.3
IND-HW-007353,2022-05-11,2022,May,East,Odisha,Jharsuguda,46.9,35.6,30,12.2,2.2,59.0,31.1,Heatwave,Orange,41,7.1
IND-HW-007354,2019-05-10,2019,May,East,West Bengal,Kolkata,43.6,30.9,62,17.9,0.5,81.0,36.6,Heatwave,Orange,95,5.6
IND-HW-007355,2023-04-11,2023,April,South,Telangana,Hyderabad,49.0,38.3,27,14.0,2.2,61.5,31.6,Severe Heatwave,Red,39,8.8
IND-HW-007356,2020-06-28,2020,June,East,Bihar,Patna,39.3,27.6,44,17.8,2.0,48.8,29.0,Normal,Green,24,3.9
IND-HW-007357,2019-04-01,2019,April,East,Odisha,Jharsuguda,44.3,30.4,36,20.7,0.8,57.1,31.0,Moderate Heat,Yellow,31,6.9
IND-HW-007358,2022-04-30,2022,April,East,Bihar,Patna,41.2,29.7,45,16.2,2.6,54.9,30.8,Moderate Heat,Yellow,25,4.9
IND-HW-007359,2024-05-12,2024,May,North,Rajasthan,Churu,50.5,37.6,13,18.8,3.9,50.9,26.3,Severe Heatwave,Red,31,9.3
IND-HW-007360,2020-06-20,2020,June,West,Gujarat,Ahmedabad,41.7,31.1,48,8.9,2.0,58.9,31.9,Moderate Heat,Yellow,37,5.3
IND-HW-007361,2019-04-26,2019,April,North,Delhi,New Delhi,45.1,33.1,30,11.2,0.9,54.4,29.8,Heatwave,Orange,30,6.2
IND-HW-007362,2019-05-23,2019,May,East,Bihar,Patna,43.1,29.5,37,13.2,1.4,54.5,30.3,Moderate Heat,Yellow,35,5.9
IND-HW-007363,2022-05-17,2022,May,South,Telangana,Hyderabad,43.5,30.2,29,17.8,1.3,49.9,28.2,Moderate Heat,Yellow,29,5.4
IND-HW-007364,2023-04-09,2023,April,North,Rajasthan,Jaipur,42.8,31.6,27,11.1,1.0,47.2,27.1,Moderate Heat,Yellow,25,6.0
IND-HW-007365,2020-04-08,2020,April,West,Gujarat,Ahmedabad,47.0,35.5,30,19.6,2.3,59.2,31.2,Severe Heatwave,Red,43,7.3
IND-HW-007366,2024-03-31,2024,March,North,Uttar Pradesh,Prayagraj,44.2,34.4,36,5.2,3.5,56.8,30.9,Moderate Heat,Yellow,29,6.5
IND-HW-007367,2023-06-10,2023,June,North,Rajasthan,Phalodi,44.5,30.7,17,21.7,3.5,44.8,24.5,Heatwave,Orange,13,6.2
IND-HW-007368,2023-05-14,2023,May,West,Maharashtra,Chandrapur,47.7,36.2,16,4.4,3.2,49.1,26.1,Severe Heatwave,Red,27,8.0
IND-HW-007369,2022-05-29,2022,May,Central,Madhya Pradesh,Gwalior,50.5,38.7,10,4.5,2.9,48.3,24.6,Severe Heatwave,Red,18,8.9
IND-HW-007370,2022-05-26,2022,May,West,Gujarat,Ahmedabad,44.2,30.2,37,7.3,2.1,57.7,31.2,Moderate Heat,Yellow,25,6.7
IND-HW-007371,2022-05-21,2022,May,South,Telangana,Ramagundam,41.6,29.6,35,16.9,3.1,49.3,28.6,Moderate Heat,Yellow,18,5.1
IND-HW-007372,2022-04-16,2022,April,North,Rajasthan,Churu,46.1,34.6,20,8.3,1.4,49.2,26.9,Heatwave,Orange,22,7.3
IND-HW-007373,2019-05-08,2019,May,North,Punjab,Bathinda,46.1,33.3,19,9.3,3.8,48.5,26.4,Heatwave,Orange,19,6.9
IND-HW-007374,2023-04-11,2023,April,Central,Madhya Pradesh,Bhopal,40.4,30.6,31,6.6,1.3,44.4,26.5,Moderate Heat,Yellow,6,4.4
IND-HW-007375,2022-04-25,2022,April,Central,Madhya Pradesh,Gwalior,46.6,36.1,23,8.5,2.9,52.3,28.4,Heatwave,Orange,24,7.4
IND-HW-007376,2021-06-22,2021,June,South,Telangana,Ramagundam,43.0,30.9,36,20.0,3.4,53.5,29.9,Moderate Heat,Yellow,39,5.8
IND-HW-007377,2021-06-21,2021,June,North,Punjab,Bathinda,42.4,29.4,33,6.1,2.8,49.9,28.6,Moderate Heat,Yellow,24,5.0
IND-HW-007378,2020-05-28,2020,May,North,Punjab,Bathinda,47.3,37.1,15,16.0,3.1,47.8,25.4,Severe Heatwave,Red,19,8.1
IND-HW-007379,2024-04-28,2024,April,North,Rajasthan,Phalodi,48.4,36.3,19,18.1,1.6,52.6,28.0,Severe Heatwave,Red,23,8.3
IND-HW-007380,2020-06-18,2020,June,West,Maharashtra,Nagpur (Vidarbha),47.2,35.7,28,21.8,1.8,57.9,30.7,Severe Heatwave,Red,22,7.1
IND-HW-007381,2024-05-09,2024,May,North,Punjab,Bathinda,44.6,34.6,23,10.1,1.0,48.3,27.0,Heatwave,Orange,20,6.3
IND-HW-007382,2023-04-08,2023,April,East,West Bengal,Kolkata,42.5,32.7,57,14.1,0.7,70.3,34.6,Heatwave,Orange,64,4.5
IND-HW-007383,2024-04-05,2024,April,North,Delhi,New Delhi,45.5,33.0,25,10.1,1.4,51.5,28.4,Heatwave,Orange,21,6.5
IND-HW-007384,2022-05-15,2022,May,North,Uttar Pradesh,Prayagraj,45.6,31.5,39,21.6,1.3,63.8,32.9,Heatwave,Orange,41,7.3
IND-HW-007385,2024-05-22,2024,May,East,Odisha,Jharsuguda,49.3,35.5,43,16.4,2.7,82.4,37.0,Severe Heatwave,Red,85,8.6
IND-HW-007386,2020-04-20,2020,April,East,Bihar,Patna,41.3,27.0,51,5.0,0.6,60.0,32.2,Moderate Heat,Yellow,36,4.5
IND-HW-007387,2022-05-27,2022,May,North,Rajasthan,Churu,44.8,32.6,19,4.2,2.2,46.3,25.6,Heatwave,Orange,11,6.7
IND-HW-007388,2020-06-14,2020,June,Central,Madhya Pradesh,Bhopal,40.4,28.7,27,19.4,2.9,42.6,25.3,Moderate Heat,Yellow,10,4.3
IND-HW-007389,2022-04-06,2022,April,North,Punjab,Bathinda,42.7,28.5,21,11.9,2.2,43.9,24.9,Moderate Heat,Yellow,12,5.0
IND-HW-007390,2023-06-02,2023,June,North,Rajasthan,Jaipur,42.5,28.7,33,5.0,4.2,50.2,28.7,Moderate Heat,Yellow,22,5.7
IND-HW-007391,2023-04-06,2023,April,South,Andhra Pradesh,Vijayawada,40.8,27.5,57,20.6,0.9,63.2,33.1,Moderate Heat,Yellow,48,4.4
IND-HW-007392,2022-05-23,2022,May,South,Telangana,Ramagundam,45.4,35.9,32,6.0,3.8,56.8,30.6,Heatwave,Orange,38,6.6
IND-HW-007393,2019-04-04,2019,April,South,Tamil Nadu,Chennai,40.5,29.0,65,6.0,1.8,69.4,34.4,Moderate Heat,Yellow,43,4.5
IND-HW-007394,2023-04-09,2023,April,North,Rajasthan,Jaipur,45.4,33.8,13,4.9,1.2,44.0,23.2,Heatwave,Orange,12,7.1
IND-HW-007395,2022-06-08,2022,June,West,Maharashtra,Chandrapur,44.3,32.2,29,16.6,2.5,51.7,28.8,Moderate Heat,Yellow,26,6.7
IND-HW-007396,2020-06-12,2020,June,North,Delhi,New Delhi,38.9,26.7,31,13.2,1.2,41.4,25.4,Normal,Green,15,3.8
IND-HW-007397,2024-06-10,2024,June,North,Rajasthan,Phalodi,45.4,33.6,22,17.6,3.1,49.2,27.2,Heatwave,Orange,7,6.7
IND-HW-007398,2024-06-25,2024,June,East,Odisha,Jharsuguda,46.7,33.6,30,10.9,3.8,58.5,31.0,Heatwave,Orange,34,7.5
IND-HW-007399,2024-04-03,2024,April,North,Rajasthan,Jaipur,41.5,28.5,23,19.7,1.7,42.8,24.8,Moderate Heat,Yellow,7,4.6
IND-HW-007400,2024-05-27,2024,May,East,Odisha,Jharsuguda,45.4,34.0,34,10.0,3.6,58.5,31.2,Heatwave,Orange,36,6.8
IND-HW-007401,2019-05-07,2019,May,South,Telangana,Hyderabad,38.7,28.4,30,8.7,4.1,40.7,24.9,Normal,Green,2,3.7
IND-HW-007402,2024-06-09,2024,June,North,Delhi,New Delhi,41.5,31.8,32,4.8,1.9,47.3,27.6,Moderate Heat,Yellow,20,4.6
IND-HW-007403,2022-04-06,2022,April,North,Uttar Pradesh,Prayagraj,44.3,33.0,33,17.9,3.3,54.7,30.1,Moderate Heat,Yellow,29,6.2
IND-HW-007404,2020-05-20,2020,May,South,Telangana,Hyderabad,37.9,27.5,37,9.0,1.8,41.9,26.2,Normal,Green,3,3.8
IND-HW-007405,2024-06-17,2024,June,West,Gujarat,Ahmedabad,44.2,33.7,43,5.7,2.3,63.0,32.8,Moderate Heat,Yellow,46,5.9
IND-HW-007406,2021-05-20,2021,May,West,Maharashtra,Chandrapur,49.2,35.7,21,18.8,2.2,55.9,29.4,Severe Heatwave,Red,30,8.8
IND-HW-007407,2022-04-14,2022,April,South,Andhra Pradesh,Vijayawada,43.0,32.7,55,11.2,1.8,70.4,34.6,Heatwave,Orange,50,5.4
IND-HW-007408,2020-04-10,2020,April,North,Uttar Pradesh,Prayagraj,48.1,35.3,20,8.0,1.7,52.9,28.2,Severe Heatwave,Red,18,8.0
IND-HW-007409,2022-04-10,2022,April,South,Tamil Nadu,Chennai,38.2,25.3,70,7.2,3.6,63.4,33.2,Normal,Green,39,3.7
IND-HW-007410,2022-05-31,2022,May,North,Rajasthan,Jaipur,41.6,28.8,25,14.0,1.1,43.9,25.6,Moderate Heat,Yellow,5,4.8
IND-HW-007411,2022-06-20,2022,June,North,Rajasthan,Jaipur,42.6,32.3,34,18.3,1.0,51.1,29.1,Moderate Heat,Yellow,27,5.4
IND-HW-007412,2019-04-13,2019,April,North,Rajasthan,Jaipur,43.1,30.0,29,12.1,1.2,49.0,27.9,Moderate Heat,Yellow,22,6.0
IND-HW-007413,2022-05-04,2022,May,North,Rajasthan,Jaipur,43.0,30.1,32,8.6,1.4,50.7,28.8,Moderate Heat,Yellow,17,5.9
IND-HW-007414,2022-05-30,2022,May,South,Andhra Pradesh,Vijayawada,47.6,35.0,40,5.2,3.2,71.8,34.8,Severe Heatwave,Red,67,8.1
IND-HW-007415,2021-05-21,2021,May,South,Tamil Nadu,Chennai,46.0,34.7,64,14.0,1.9,96.7,39.2,Heatwave,Orange,110,7.3
IND-HW-007416,2024-04-04,2024,April,South,Telangana,Ramagundam,46.0,35.5,34,15.9,1.4,60.2,31.7,Heatwave,Orange,47,7.3
IND-HW-007417,2022-06-13,2022,June,South,Telangana,Ramagundam,42.3,32.0,40,20.3,0.9,54.5,30.4,Moderate Heat,Yellow,29,5.5
IND-HW-007418,2024-05-01,2024,May,East,Odisha,Jharsuguda,45.0,32.1,36,6.0,2.4,59.1,31.5,Heatwave,Orange,42,6.6
IND-HW-007419,2019-04-12,2019,April,Central,Madhya Pradesh,Bhopal,42.8,31.3,25,4.3,2.8,46.1,26.4,Moderate Heat,Yellow,17,6.4
IND-HW-007420,2021-05-22,2021,May,South,Telangana,Ramagundam,48.4,36.7,22,11.4,2.2,55.2,29.3,Severe Heatwave,Red,29,8.7
IND-HW-007421,2020-04-12,2020,April,North,Rajasthan,Churu,46.3,33.5,25,17.0,4.0,53.2,28.9,Heatwave,Orange,18,8.2
IND-HW-007422,2022-06-24,2022,June,South,Tamil Nadu,Chennai,37.1,26.6,67,19.4,3.6,56.5,31.7,Normal,Green,44,3.0
IND-HW-007423,2019-05-24,2019,May,North,Rajasthan,Jaipur,43.7,32.6,26,17.2,1.4,48.4,27.4,Moderate Heat,Yellow,19,6.0
IND-HW-007424,2022-05-24,2022,May,West,Maharashtra,Nagpur (Vidarbha),48.0,37.2,34,20.8,1.4,66.2,33.3,Severe Heatwave,Red,57,7.4
IND-HW-007425,2022-05-11,2022,May,North,Punjab,Bathinda,45.4,35.4,30,19.0,3.4,55.1,30.0,Heatwave,Orange,23,6.1
IND-HW-007426,2021-05-18,2021,May,East,Bihar,Patna,45.5,32.4,42,20.3,1.0,66.5,33.6,Heatwave,Orange,50,6.7
IND-HW-007427,2023-05-21,2023,May,North,Punjab,Bathinda,45.5,35.1,31,6.6,2.1,56.2,30.4,Heatwave,Orange,25,7.5
IND-HW-007428,2024-05-16,2024,May,South,Tamil Nadu,Chennai,43.1,29.3,64,17.8,0.7,80.9,36.6,Heatwave,Orange,71,6.2
IND-HW-007429,2020-05-19,2020,May,East,West Bengal,Kolkata,41.8,28.7,70,12.7,2.3,81.2,36.6,Moderate Heat,Yellow,64,5.1
IND-HW-007430,2023-06-15,2023,June,East,Odisha,Jharsuguda,47.4,36.9,20,10.6,3.7,51.5,27.7,Severe Heatwave,Red,23,7.9
IND-HW-007431,2023-05-16,2023,May,South,Telangana,Hyderabad,42.1,31.3,29,14.3,2.4,46.9,27.2,Moderate Heat,Yellow,12,4.9
IND-HW-007432,2022-05-08,2022,May,Central,Madhya Pradesh,Bhopal,45.1,31.1,18,7.6,3.0,46.2,25.3,Heatwave,Orange,8,6.9
IND-HW-007433,2024-04-12,2024,April,East,Bihar,Gaya,40.4,27.8,44,7.8,3.6,51.8,29.9,Moderate Heat,Yellow,27,4.6
IND-HW-007434,2024-06-14,2024,June,East,West Bengal,Kolkata,40.1,29.0,60,19.9,2.3,63.1,33.1,Moderate Heat,Yellow,54,5.0
IND-HW-007435,2022-04-22,2022,April,North,Uttar Pradesh,Prayagraj,47.3,34.2,26,5.9,0.9,56.3,30.0,Severe Heatwave,Red,39,7.7
IND-HW-007436,2023-04-02,2023,April,North,Rajasthan,Churu,44.3,32.3,30,20.0,3.8,52.4,29.2,Moderate Heat,Yellow,15,5.0
IND-HW-007437,2023-06-16,2023,June,South,Andhra Pradesh,Vijayawada,42.8,28.8,43,18.8,3.2,58.4,31.6,Moderate Heat,Yellow,39,5.6
IND-HW-007438,2022-04-13,2022,April,East,Odisha,Jharsuguda,45.0,32.6,30,7.0,3.4,54.1,29.7,Heatwave,Orange,32,6.6
IND-HW-007439,2021-05-27,2021,May,East,Bihar,Gaya,47.9,36.6,18,5.5,2.4,50.9,27.2,Severe Heatwave,Red,25,7.9
IND-HW-007440,2024-05-03,2024,May,East,Bihar,Gaya,44.7,34.2,31,15.1,0.9,54.2,29.8,Heatwave,Orange,35,5.7
IND-HW-007441,2024-04-18,2024,April,North,Delhi,New Delhi,42.7,32.5,25,20.9,2.3,45.9,26.3,Moderate Heat,Yellow,14,6.5
IND-HW-007442,2019-04-09,2019,April,North,Rajasthan,Phalodi,46.4,33.0,15,20.2,3.1,46.4,24.8,Heatwave,Orange,16,7.3
IND-HW-007443,2019-05-03,2019,May,North,Punjab,Bathinda,45.1,33.7,21,17.5,2.7,48.0,26.6,Heatwave,Orange,13,6.6
IND-HW-007444,2024-04-26,2024,April,East,Bihar,Patna,42.1,30.4,44,11.8,4.1,57.0,31.3,Moderate Heat,Yellow,33,5.1
IND-HW-007445,2019-05-15,2019,May,South,Telangana,Hyderabad,46.2,33.3,21,15.3,3.4,50.0,27.3,Heatwave,Orange,21,7.0
IND-HW-007446,2023-04-02,2023,April,South,Andhra Pradesh,Vijayawada,43.5,30.8,40,15.8,2.7,58.1,31.4,Moderate Heat,Yellow,37,5.4
IND-HW-007447,2021-06-18,2021,June,North,Rajasthan,Churu,45.9,31.5,19,16.4,2.1,48.2,26.3,Heatwave,Orange,18,7.5
IND-HW-007448,2019-06-22,2019,June,South,Telangana,Hyderabad,39.2,27.9,38,21.6,2.5,45.2,27.4,Normal,Green,12,4.1
IND-HW-007449,2019-05-27,2019,May,Central,Madhya Pradesh,Bhopal,45.1,31.2,24,14.2,1.5,50.0,27.7,Heatwave,Orange,19,6.7
IND-HW-007450,2022-05-27,2022,May,South,Telangana,Hyderabad,43.3,33.3,36,14.9,1.9,54.3,30.2,Moderate Heat,Yellow,37,6.3
IND-HW-007451,2019-04-16,2019,April,North,Uttar Pradesh,Prayagraj,46.8,35.2,23,18.9,3.1,52.7,28.5,Heatwave,Orange,18,7.3
IND-HW-007452,2023-06-18,2023,June,South,Telangana,Ramagundam,43.9,33.1,24,16.8,2.5,47.6,26.9,Moderate Heat,Yellow,16,6.7
IND-HW-007453,2023-04-06,2023,April,East,Odisha,Jharsuguda,40.9,30.8,34,7.8,3.1,47.0,27.7,Moderate Heat,Yellow,15,4.6
IND-HW-007454,2022-04-14,2022,April,North,Rajasthan,Jaipur,39.8,26.1,38,12.7,3.4,46.6,27.9,Normal,Green,14,4.0
IND-HW-007455,2023-04-27,2023,April,West,Maharashtra,Nagpur (Vidarbha),47.0,33.3,25,16.2,3.3,54.8,29.4,Severe Heatwave,Red,32,7.4
IND-HW-007456,2022-05-08,2022,May,North,Punjab,Bathinda,43.8,32.8,30,5.9,1.2,51.3,28.8,Moderate Heat,Yellow,28,6.1
IND-HW-007457,2022-04-19,2022,April,East,Bihar,Gaya,46.4,35.3,31,19.2,1.8,58.6,31.1,Heatwave,Orange,34,7.8
IND-HW-007458,2022-05-07,2022,May,West,Maharashtra,Nagpur (Vidarbha),46.6,32.2,24,18.9,2.0,53.1,28.8,Heatwave,Orange,28,7.5
IND-HW-007459,2022-04-04,2022,April,North,Rajasthan,Phalodi,47.7,36.3,17,4.5,0.7,49.8,26.6,Severe Heatwave,Red,18,8.0
IND-HW-007460,2024-05-27,2024,May,North,Uttar Pradesh,Prayagraj,44.6,31.4,34,11.5,2.6,56.3,30.6,Heatwave,Orange,35,6.0
IND-HW-007461,2023-06-29,2023,June,East,West Bengal,Kolkata,37.2,25.6,71,17.1,3.9,59.8,32.5,Normal,Green,46,3.2
IND-HW-007462,2021-04-09,2021,April,Central,Madhya Pradesh,Gwalior,46.5,32.2,13,15.7,3.8,45.4,23.9,Heatwave,Orange,13,6.7
IND-HW-007463,2023-05-10,2023,May,Central,Madhya Pradesh,Gwalior,47.4,37.4,30,8.0,1.4,60.3,31.5,Severe Heatwave,Red,43,7.5
IND-HW-007464,2021-04-15,2021,April,West,Gujarat,Ahmedabad,42.7,32.4,36,5.0,2.0,52.7,29.7,Moderate Heat,Yellow,29,5.6
IND-HW-007465,2020-04-03,2020,April,East,West Bengal,Kolkata,39.8,25.8,65,17.4,1.4,66.2,33.8,Normal,Green,48,3.8
IND-HW-007466,2022-06-29,2022,June,North,Uttar Pradesh,Prayagraj,45.9,33.7,35,18.5,0.8,60.9,31.9,Heatwave,Orange,28,8.0
IND-HW-007467,2023-05-22,2023,May,West,Maharashtra,Chandrapur,45.8,32.3,38,6.3,1.3,63.5,32.7,Heatwave,Orange,48,6.8
IND-HW-007468,2022-04-18,2022,April,Central,Madhya Pradesh,Gwalior,46.9,37.0,21,17.4,1.3,51.4,27.8,Heatwave,Orange,34,8.0
IND-HW-007469,2024-05-22,2024,May,Central,Madhya Pradesh,Bhopal,43.4,31.0,21,18.9,2.8,45.1,25.4,Moderate Heat,Yellow,15,6.3
IND-HW-007470,2022-05-29,2022,May,East,West Bengal,Kolkata,37.2,26.2,66,17.9,0.9,56.1,31.6,Normal,Green,40,3.4
IND-HW-007471,2022-05-24,2022,May,North,Delhi,New Delhi,45.4,31.1,21,6.2,2.8,48.6,26.8,Heatwave,Orange,17,7.0
IND-HW-007472,2024-05-10,2024,May,North,Rajasthan,Jaipur,45.0,35.4,31,20.1,2.5,54.9,30.0,Heatwave,Orange,38,6.3
IND-HW-007473,2022-05-30,2022,May,North,Rajasthan,Jaipur,43.5,33.1,35,12.4,1.6,54.1,30.1,Moderate Heat,Yellow,30,6.2
IND-HW-007474,2024-06-26,2024,June,South,Telangana,Ramagundam,45.4,35.4,20,11.1,2.5,47.9,26.4,Heatwave,Orange,11,6.8
IND-HW-007475,2024-04-03,2024,April,Central,Madhya Pradesh,Bhopal,43.3,29.4,35,21.9,4.0,53.6,29.9,Moderate Heat,Yellow,28,5.1
IND-HW-007476,2024-06-23,2024,June,South,Telangana,Ramagundam,45.3,35.6,35,13.6,3.0,59.1,31.5,Heatwave,Orange,43,7.0
IND-HW-007477,2019-05-09,2019,May,East,Bihar,Gaya,42.0,29.8,28,20.3,1.5,46.1,26.8,Moderate Heat,Yellow,15,5.2
IND-HW-007478,2021-04-07,2021,April,East,Bihar,Patna,45.8,35.4,28,19.0,3.0,54.5,29.6,Heatwave,Orange,27,6.3
IND-HW-007479,2023-04-23,2023,April,North,Uttar Pradesh,Varanasi,47.8,36.9,23,17.9,0.8,54.8,29.2,Severe Heatwave,Red,32,8.8
IND-HW-007480,2023-06-24,2023,June,Central,Madhya Pradesh,Gwalior,40.9,27.3,27,17.5,3.6,43.5,25.7,Moderate Heat,Yellow,11,5.5
IND-HW-007481,2022-06-02,2022,June,East,Bihar,Patna,46.5,34.8,38,16.2,0.6,65.7,33.3,Heatwave,Orange,46,7.5
IND-HW-007482,2020-06-03,2020,June,North,Rajasthan,Jaipur,45.1,31.3,27,17.9,1.6,52.1,28.8,Heatwave,Orange,31,6.8
IND-HW-007483,2021-05-11,2021,May,South,Telangana,Ramagundam,47.8,37.4,20,6.0,0.6,52.3,28.0,Severe Heatwave,Red,31,8.0
IND-HW-007484,2022-06-28,2022,June,South,Telangana,Ramagundam,41.9,28.4,31,12.7,1.4,47.6,27.7,Moderate Heat,Yellow,18,4.4
IND-HW-007485,2021-05-14,2021,May,East,West Bengal,Kolkata,40.0,26.9,63,13.0,0.5,65.3,33.6,Moderate Heat,Yellow,72,4.6
IND-HW-007486,2020-05-14,2020,May,West,Maharashtra,Nagpur (Vidarbha),49.0,38.6,14,21.3,3.8,49.5,26.0,Severe Heatwave,Red,19,8.6
IND-HW-007487,2019-06-08,2019,June,North,Punjab,Bathinda,41.3,31.1,25,22.0,1.0,43.3,25.3,Moderate Heat,Yellow,10,5.2
IND-HW-007488,2020-05-20,2020,May,East,Odisha,Jharsuguda,47.8,37.6,28,12.5,4.1,59.4,31.1,Severe Heatwave,Red,41,7.7
IND-HW-007489,2023-06-04,2023,June,West,Gujarat,Ahmedabad,46.7,36.8,25,14.8,1.8,54.1,29.2,Heatwave,Orange,30,7.4
IND-HW-007490,2023-05-24,2023,May,East,Bihar,Gaya,44.6,33.6,43,13.8,1.0,64.4,33.1,Heatwave,Orange,43,6.6
IND-HW-007491,2019-05-26,2019,May,North,Rajasthan,Phalodi,49.1,36.9,18,10.6,3.9,53.0,28.0,Severe Heatwave,Red,31,8.4
IND-HW-007492,2020-06-20,2020,June,South,Telangana,Hyderabad,38.4,24.9,44,15.4,1.0,46.4,28.2,Normal,Green,19,3.7
IND-HW-007493,2023-06-11,2023,June,South,Telangana,Ramagundam,47.0,37.3,18,14.0,1.4,49.3,26.6,Severe Heatwave,Red,23,7.7
IND-HW-007494,2021-06-29,2021,June,Central,Madhya Pradesh,Gwalior,44.7,31.2,21,16.9,0.5,47.3,26.3,Heatwave,Orange,15,6.7
IND-HW-007495,2024-05-09,2024,May,North,Uttar Pradesh,Varanasi,43.8,30.8,26,17.6,2.8,48.6,27.5,Moderate Heat,Yellow,21,6.2
IND-HW-007496,2024-05-27,2024,May,West,Maharashtra,Chandrapur,46.0,33.8,31,5.2,2.1,57.5,30.8,Heatwave,Orange,34,7.3
IND-HW-007497,2024-04-14,2024,April,Central,Madhya Pradesh,Gwalior,49.6,38.2,10,8.3,1.4,47.3,24.0,Severe Heatwave,Red,20,8.3
IND-HW-007498,2023-04-19,2023,April,South,Telangana,Ramagundam,45.7,33.1,23,14.4,2.5,50.5,27.8,Heatwave,Orange,23,6.8
IND-HW-007499,2022-04-10,2022,April,South,Andhra Pradesh,Vijayawada,45.8,31.7,40,11.9,2.0,65.5,33.3,Heatwave,Orange,49,6.5
IND-HW-007500,2023-06-27,2023,June,East,Odisha,Jharsuguda,44.6,32.3,30,21.8,2.7,53.2,29.4,Heatwave,Orange,30,6.2
IND-HW-007501,2019-04-16,2019,April,North,Uttar Pradesh,Varanasi,45.4,31.0,21,17.0,1.0,48.6,26.8,Heatwave,Orange,18,6.8
IND-HW-007502,2019-05-13,2019,May,West,Maharashtra,Chandrapur,44.1,30.3,19,15.0,3.5,45.2,25.1,Moderate Heat,Yellow,14,5.9
IND-HW-007503,2019-05-01,2019,May,North,Rajasthan,Jaipur,44.2,34.6,21,7.3,4.1,46.4,26.0,Moderate Heat,Yellow,18,7.1
IND-HW-007504,2022-04-16,2022,April,East,Bihar,Gaya,45.0,33.5,34,5.2,3.4,57.4,30.9,Heatwave,Orange,40,7.3
IND-HW-007505,2021-06-19,2021,June,North,Delhi,New Delhi,38.1,26.8,36,13.1,2.5,41.9,26.1,Normal,Green,5,3.0
IND-HW-007506,2020-04-27,2020,April,South,Andhra Pradesh,Vijayawada,45.6,32.3,48,17.1,3.3,73.5,35.2,Heatwave,Orange,59,6.9
IND-HW-007507,2023-06-01,2023,June,North,Uttar Pradesh,Prayagraj,47.8,35.5,29,13.4,3.1,60.4,31.5,Severe Heatwave,Red,40,8.6
IND-HW-007508,2024-04-19,2024,April,North,Haryana,Hisar,45.9,31.7,20,9.3,2.8,48.8,26.7,Heatwave,Orange,20,6.8
IND-HW-007509,2020-05-04,2020,May,West,Maharashtra,Nagpur (Vidarbha),50.4,40.2,21,18.6,1.4,58.5,30.2,Severe Heatwave,Red,29,9.4
IND-HW-007510,2022-05-29,2022,May,North,Rajasthan,Churu,49.1,36.3,25,4.9,3.2,59.7,31.0,Severe Heatwave,Red,38,9.1
IND-HW-007511,2019-04-09,2019,April,West,Maharashtra,Nagpur (Vidarbha),44.1,32.6,35,10.2,3.9,55.7,30.5,Moderate Heat,Yellow,35,6.4
IND-HW-007512,2024-04-09,2024,April,North,Uttar Pradesh,Prayagraj,46.2,32.1,36,10.3,2.8,62.7,32.5,Heatwave,Orange,42,7.6
IND-HW-007513,2021-05-15,2021,May,North,Uttar Pradesh,Prayagraj,42.3,32.4,27,5.8,2.4,46.2,26.7,Moderate Heat,Yellow,22,4.9
IND-HW-007514,2024-06-20,2024,June,West,Maharashtra,Chandrapur,47.3,33.4,17,12.4,1.3,49.1,26.3,Severe Heatwave,Red,28,7.5
IND-HW-007515,2021-04-15,2021,April,Central,Madhya Pradesh,Bhopal,41.3,28.3,37,13.7,2.0,49.8,28.9,Moderate Heat,Yellow,28,5.0
IND-HW-007516,2024-04-29,2024,April,Central,Madhya Pradesh,Gwalior,45.6,31.9,18,18.6,0.6,47.0,25.7,Heatwave,Orange,10,6.9
IND-HW-007517,2020-05-17,2020,May,North,Delhi,New Delhi,45.4,34.2,22,15.6,2.6,49.2,27.2,Heatwave,Orange,25,7.2
IND-HW-007518,2021-05-10,2021,May,North,Rajasthan,Phalodi,46.9,32.7,18,4.4,0.5,49.2,26.5,Heatwave,Orange,25,7.6
IND-HW-007519,2020-06-21,2020,June,South,Telangana,Ramagundam,45.0,31.5,31,8.3,3.8,54.9,30.0,Heatwave,Orange,21,6.7
