system_id,system_name,basin,season_year,date,time_utc,track_point_seq,latitude,longitude,max_sustained_wind_kmph,gust_speed_kmph,central_pressure_hpa,intensity_category,movement_direction,movement_speed_kmph,landfall_flag,landfall_state,landfall_coast_area
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-23,03:00,11,9.31,85.6,18.3,21.4,1002.3,Low Pressure Area,WNW,22.1,No,,
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-23,06:00,12,9.61,85.08,19.3,22.7,1002.7,Low Pressure Area,WNW,22.1,No,,
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-23,09:00,13,9.91,84.56,26.8,33.8,996.1,Low Pressure Area,WNW,22.1,No,,
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-23,12:00,14,10.23,84.06,22.2,27.6,998.8,Low Pressure Area,WNW,22.1,No,,
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-23,15:00,15,10.58,83.57,37.0,42.9,990.7,Depression,NW,22.1,No,,
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-23,18:00,16,10.93,83.09,35.0,40.9,990.1,Depression,NW,22.1,No,,
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-23,21:00,17,11.32,82.64,30.8,36.2,994.1,Low Pressure Area,NW,22.1,Yes,Myanmar,Rakhine Coast
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-24,00:00,18,11.72,82.2,22.1,26.0,999.9,Low Pressure Area,NW,22.1,No,,
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-24,03:00,19,12.14,81.77,15.6,18.9,1003.9,Low Pressure Area,NW,22.1,No,,
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-24,06:00,20,12.58,81.37,10.0,12.5,1007.8,Low Pressure Area,NW,22.1,No,,
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-24,09:00,21,13.03,80.98,10.0,11.8,1006.7,Low Pressure Area,NW,22.1,No,,
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-24,12:00,22,13.51,80.62,10.0,12.3,1006.3,Low Pressure Area,NW,22.1,No,,
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-24,15:00,23,14.01,80.3,10.0,12.8,1007.9,Low Pressure Area,NNW,22.1,No,,
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-24,18:00,24,14.52,79.99,10.0,12.5,1007.0,Low Pressure Area,NNW,22.1,No,,
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-24,21:00,25,15.04,79.69,10.0,12.6,1006.2,Low Pressure Area,NNW,22.1,No,,
3285,BOB 3285 (2007),Bay of Bengal,2007,2007-12-25,00:00,26,15.57,79.42,10.0,11.9,1006.7,Low Pressure Area,NNW,22.1,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-29,09:00,1,7.27,89.95,15.0,18.4,1003.6,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-29,12:00,2,7.57,89.78,15.0,18.5,1001.9,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-29,15:00,3,7.86,89.61,15.0,18.7,1002.2,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-29,18:00,4,8.15,89.44,15.0,19.2,1003.2,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-29,21:00,5,8.45,89.28,15.0,18.6,1003.9,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-30,00:00,6,8.75,89.11,15.0,19.3,1005.4,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-30,03:00,7,9.05,88.95,15.0,17.3,1003.9,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-30,06:00,8,9.34,88.78,19.4,22.6,1000.3,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-30,09:00,9,9.63,88.61,18.2,22.9,1002.7,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-30,12:00,10,9.93,88.44,20.0,24.1,1001.2,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-30,15:00,11,10.23,88.28,32.2,41.6,991.9,Depression,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-30,18:00,12,10.53,88.13,28.9,34.8,995.2,Low Pressure Area,NNW,12.6,Yes,Odisha,Paradip-Puri Coast
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-30,21:00,13,10.83,87.97,27.4,33.4,995.1,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-31,00:00,14,11.13,87.8,27.2,35.3,994.7,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-31,03:00,15,11.42,87.63,18.2,22.3,999.6,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-31,06:00,16,11.72,87.46,11.6,14.6,1005.0,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-31,09:00,17,12.01,87.3,10.0,11.9,1006.1,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-31,12:00,18,12.3,87.12,10.0,12.4,1006.7,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-31,15:00,19,12.59,86.95,10.0,12.5,1006.7,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-31,18:00,20,12.88,86.77,10.0,12.8,1006.8,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-01-31,21:00,21,13.18,86.61,10.0,12.1,1005.5,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-02-01,00:00,22,13.48,86.45,10.0,11.8,1006.6,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-02-01,03:00,23,13.79,86.31,10.0,11.6,1008.7,Low Pressure Area,NNW,12.6,No,,
3317,BOB 3317 (2008),Bay of Bengal,2008,2008-02-01,06:00,24,14.1,86.17,10.0,11.7,1004.6,Low Pressure Area,NNW,12.6,No,,
3310,BOB 3310 (2008),Bay of Bengal,2008,2008-03-02,12:00,1,13.07,86.22,15.0,18.0,1002.9,Low Pressure Area,NW,19.5,No,,
3310,BOB 3310 (2008),Bay of Bengal,2008,2008-03-02,15:00,2,13.48,85.89,15.0,19.0,1004.4,Low Pressure Area,NW,19.5,No,,
3310,BOB 3310 (2008),Bay of Bengal,2008,2008-03-02,18:00,3,13.88,85.55,15.0,17.9,1002.0,Low Pressure Area,NW,19.5,No,,
3310,BOB 3310 (2008),Bay of Bengal,2008,2008-03-02,21:00,4,14.29,85.22,16.7,21.3,1001.6,Low Pressure Area,NW,19.5,No,,
3310,BOB 3310 (2008),Bay of Bengal,2008,2008-03-03,00:00,5,14.71,84.89,20.6,25.6,998.5,Low Pressure Area,NW,19.5,No,,
3310,BOB 3310 (2008),Bay of Bengal,2008,2008-03-03,03:00,6,15.12,84.56,26.0,30.9,993.8,Low Pressure Area,NW,19.5,No,,
3310,BOB 3310 (2008),Bay of Bengal,2008,2008-03-03,06:00,7,15.54,84.25,40.3,49.6,985.8,Depression,NW,19.5,Yes,Bangladesh,Chattogram-Cox's Bazar Coast
3310,BOB 3310 (2008),Bay of Bengal,2008,2008-03-03,09:00,8,15.98,83.95,23.6,29.4,998.9,Low Pressure Area,NW,19.5,No,,
3310,BOB 3310 (2008),Bay of Bengal,2008,2008-03-03,12:00,9,16.43,83.67,17.1,21.5,1003.5,Low Pressure Area,NNW,19.5,No,,
3310,BOB 3310 (2008),Bay of Bengal,2008,2008-03-03,15:00,10,16.89,83.43,10.0,13.0,1006.2,Low Pressure Area,NNW,19.5,No,,
3310,BOB 3310 (2008),Bay of Bengal,2008,2008-03-03,18:00,11,17.37,83.2,10.0,12.8,1005.8,Low Pressure Area,NNW,19.5,No,,
3312,Asani,Bay of Bengal,2008,2008-05-11,21:00,1,12.85,93.52,15.0,18.8,1005.4,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-12,00:00,2,13.12,93.18,15.0,18.1,1003.0,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-12,03:00,3,13.39,92.84,15.0,18.7,1002.1,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-12,06:00,4,13.66,92.52,15.0,18.4,1005.7,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-12,09:00,5,13.94,92.19,15.0,18.2,1005.7,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-12,12:00,6,14.22,91.86,15.0,19.0,1002.0,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-12,15:00,7,14.5,91.54,15.0,18.2,1001.3,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-12,18:00,8,14.79,91.22,15.0,18.2,1003.2,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-12,21:00,9,15.08,90.91,17.9,21.0,1000.8,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-13,00:00,10,15.37,90.59,25.7,31.2,996.9,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-13,03:00,11,15.66,90.27,23.4,29.5,996.5,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-13,06:00,12,15.95,89.95,25.3,29.4,995.0,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-13,09:00,13,16.25,89.65,35.7,42.0,991.9,Depression,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-13,12:00,14,16.54,89.34,33.2,40.4,990.6,Depression,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-13,15:00,15,16.85,89.04,37.7,46.3,988.5,Depression,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-13,18:00,16,17.17,88.75,43.0,51.7,982.0,Depression,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-13,21:00,17,17.49,88.46,46.8,55.4,980.0,Depression,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-14,00:00,18,17.82,88.19,49.3,60.6,981.6,Depression,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-14,03:00,19,18.14,87.91,57.7,74.1,969.8,Deep Depression,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-14,06:00,20,18.47,87.62,61.8,79.5,967.0,Deep Depression,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-14,09:00,21,18.79,87.35,67.1,85.9,962.0,Cyclonic Storm,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-14,12:00,22,19.12,87.07,69.1,81.0,958.8,Cyclonic Storm,NW,15.9,Yes,West Bengal,Digha-Sagar Island Coast
3312,Asani,Bay of Bengal,2008,2008-05-14,15:00,23,19.46,86.81,57.7,70.8,968.9,Deep Depression,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-14,18:00,24,19.8,86.55,50.3,60.6,977.0,Deep Depression,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-14,21:00,25,20.15,86.29,37.8,46.5,987.3,Depression,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-15,00:00,26,20.5,86.05,21.8,25.3,999.9,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-15,03:00,27,20.86,85.81,18.5,22.7,1001.4,Low Pressure Area,NNW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-15,06:00,28,21.22,85.58,17.5,21.4,1002.7,Low Pressure Area,NNW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-15,09:00,29,21.57,85.34,16.2,20.3,1003.7,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-15,12:00,30,21.93,85.09,15.3,18.4,1002.2,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-15,15:00,31,22.28,84.85,14.2,17.9,1003.1,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-15,18:00,32,22.63,84.59,12.8,15.6,1003.1,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-15,21:00,33,22.96,84.33,12.4,15.3,1001.6,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-16,00:00,34,23.3,84.06,10.6,12.5,1008.1,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-16,03:00,35,23.64,83.8,10.3,12.9,1005.4,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-16,06:00,36,23.97,83.53,10.0,12.3,1005.1,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-16,09:00,37,24.31,83.26,10.0,11.8,1008.0,Low Pressure Area,NW,15.9,No,,
3312,Asani,Bay of Bengal,2008,2008-05-16,12:00,38,24.63,82.98,10.0,12.9,1008.8,Low Pressure Area,NW,15.9,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-16,12:00,1,14.1,64.42,15.0,18.4,1003.2,Low Pressure Area,NNW,12.8,No,,
3312,Asani,Bay of Bengal,2008,2008-05-16,15:00,39,24.96,82.7,10.0,12.8,1009.5,Low Pressure Area,NW,15.9,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-16,15:00,2,14.41,64.25,15.0,19.1,1004.4,Low Pressure Area,NNW,12.8,No,,
3312,Asani,Bay of Bengal,2008,2008-05-16,18:00,40,25.28,82.42,10.0,12.9,1008.2,Low Pressure Area,NW,15.9,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-16,18:00,3,14.71,64.08,15.0,18.2,1003.1,Low Pressure Area,NNW,12.8,No,,
3312,Asani,Bay of Bengal,2008,2008-05-16,21:00,41,25.61,82.15,10.0,11.9,1005.9,Low Pressure Area,NW,15.9,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-16,21:00,4,15.01,63.91,15.0,19.3,1003.1,Low Pressure Area,NNW,12.8,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-17,00:00,5,15.31,63.74,15.0,18.2,1004.2,Low Pressure Area,NNW,12.8,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-17,03:00,6,15.61,63.55,23.5,28.8,999.2,Low Pressure Area,NNW,12.8,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-17,06:00,7,15.9,63.36,21.3,27.2,1002.7,Low Pressure Area,NNW,12.8,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-17,09:00,8,16.19,63.17,21.3,26.0,1001.7,Low Pressure Area,NNW,12.8,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-17,12:00,9,16.48,62.98,25.6,32.0,995.0,Low Pressure Area,NNW,12.8,Yes,Kerala,Kerala Coast (rare landfall)
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-17,15:00,10,16.78,62.81,25.8,33.3,995.7,Low Pressure Area,NNW,12.8,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-17,18:00,11,17.09,62.66,21.3,24.9,1000.7,Low Pressure Area,NNW,12.8,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-17,21:00,12,17.41,62.52,16.3,19.8,1001.2,Low Pressure Area,NNW,12.8,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-18,00:00,13,17.74,62.39,10.0,12.3,1005.0,Low Pressure Area,NNW,12.8,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-18,03:00,14,18.06,62.28,10.0,11.9,1007.2,Low Pressure Area,NNW,12.8,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-18,06:00,15,18.4,62.2,10.0,12.0,1008.2,Low Pressure Area,NNW,12.8,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-18,09:00,16,18.74,62.12,10.0,12.6,1004.2,Low Pressure Area,NNW,12.8,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-18,12:00,17,19.08,62.06,10.0,11.8,1007.0,Low Pressure Area,N,12.8,No,,
3322,ARB 3322 (2008),Arabian Sea,2008,2008-05-18,15:00,18,19.43,62.02,10.0,11.9,1008.4,Low Pressure Area,N,12.8,No,,
3301,Megh,Arabian Sea,2008,2008-05-23,09:00,1,7.85,64.08,15.0,17.5,1006.9,Low Pressure Area,NW,20.2,No,,
3301,Megh,Arabian Sea,2008,2008-05-23,12:00,2,8.28,63.74,15.0,18.4,1003.1,Low Pressure Area,NW,20.2,No,,
3301,Megh,Arabian Sea,2008,2008-05-23,15:00,3,8.7,63.4,15.0,18.7,1000.8,Low Pressure Area,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-23,15:00,1,8.15,88.62,15.0,18.6,1004.1,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-23,18:00,4,9.11,63.04,15.0,19.4,1004.8,Low Pressure Area,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-23,18:00,2,8.31,88.28,15.0,19.5,1005.3,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-23,21:00,5,9.53,62.69,15.0,17.9,1004.6,Low Pressure Area,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-23,21:00,3,8.46,87.94,15.0,17.6,1002.2,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-24,00:00,6,9.96,62.36,15.0,17.6,1003.9,Low Pressure Area,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-24,00:00,4,8.61,87.6,15.0,19.0,1002.2,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-24,03:00,7,10.39,62.03,15.0,17.4,1006.3,Low Pressure Area,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-24,03:00,5,8.75,87.25,15.0,18.5,1003.0,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-24,06:00,8,10.82,61.69,15.0,17.9,1002.8,Low Pressure Area,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-24,06:00,6,8.89,86.91,15.0,19.1,1005.0,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-24,09:00,9,11.25,61.35,16.7,20.3,1002.6,Low Pressure Area,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-24,09:00,7,9.03,86.56,15.0,17.8,1002.6,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-24,12:00,10,11.69,61.03,21.7,26.9,997.8,Low Pressure Area,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-24,12:00,8,9.17,86.21,15.0,17.6,1002.1,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-24,15:00,11,12.12,60.7,29.0,35.9,992.7,Low Pressure Area,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-24,15:00,9,9.32,85.86,15.0,18.3,1006.6,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-24,18:00,12,12.56,60.38,30.4,36.1,995.3,Low Pressure Area,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-24,18:00,10,9.46,85.52,15.0,18.2,1006.7,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-24,21:00,13,13.0,60.06,33.2,41.7,992.7,Depression,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-24,21:00,11,9.6,85.17,16.0,19.5,1005.0,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-25,00:00,14,13.45,59.75,37.5,46.9,990.6,Depression,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-25,00:00,12,9.74,84.82,15.0,18.7,1004.4,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-25,03:00,15,13.89,59.43,42.9,55.2,981.8,Depression,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-25,03:00,13,9.86,84.47,17.4,21.2,1002.6,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-25,06:00,16,14.33,59.1,44.4,56.3,983.6,Depression,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-25,06:00,14,9.99,84.12,20.5,24.7,1000.8,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-25,09:00,17,14.76,58.78,54.5,69.3,973.0,Deep Depression,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-25,09:00,15,10.1,83.76,16.9,21.6,1000.6,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-25,12:00,18,15.19,58.45,53.0,62.2,974.4,Deep Depression,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-25,12:00,16,10.21,83.4,21.1,24.7,997.9,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-25,15:00,19,15.62,58.11,61.0,71.1,967.7,Deep Depression,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-25,15:00,17,10.32,83.05,22.8,28.0,999.7,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-25,18:00,20,16.06,57.78,66.7,84.4,960.3,Cyclonic Storm,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-25,18:00,18,10.43,82.69,29.2,36.5,992.2,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-25,21:00,21,16.5,57.47,68.9,85.4,960.5,Cyclonic Storm,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-25,21:00,19,10.54,82.33,28.5,36.9,993.7,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-26,00:00,22,16.95,57.16,72.7,88.1,954.6,Cyclonic Storm,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-26,00:00,20,10.63,81.97,31.0,39.7,993.1,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-26,03:00,23,17.41,56.86,76.1,90.7,953.6,Cyclonic Storm,NNW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-26,03:00,21,10.74,81.61,34.9,40.6,991.7,Depression,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-26,06:00,24,17.87,56.57,84.5,106.7,943.7,Cyclonic Storm,NNW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-26,06:00,22,10.85,81.25,37.8,46.4,986.2,Depression,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-26,09:00,25,18.33,56.28,85.6,98.6,942.2,Cyclonic Storm,NNW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-26,09:00,23,10.95,80.89,35.7,41.6,990.9,Depression,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-26,12:00,26,18.79,55.98,89.5,114.7,937.2,Severe Cyclonic Storm,NNW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-26,12:00,24,11.06,80.53,37.9,43.7,986.9,Depression,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-26,15:00,27,19.24,55.68,91.1,109.2,936.1,Severe Cyclonic Storm,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-26,15:00,25,11.17,80.17,32.7,41.6,990.0,Depression,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-26,18:00,28,19.68,55.36,90.5,110.6,935.5,Severe Cyclonic Storm,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-26,18:00,26,11.27,79.81,32.4,40.0,989.6,Depression,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-26,21:00,29,20.12,55.04,84.9,109.5,943.7,Cyclonic Storm,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-26,21:00,27,11.37,79.45,27.5,33.3,995.8,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-27,00:00,30,20.57,55.0,74.6,95.7,953.1,Cyclonic Storm,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-27,00:00,28,11.48,79.1,24.6,31.0,997.1,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-27,03:00,31,21.02,55.0,74.5,88.2,952.1,Cyclonic Storm,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-27,03:00,29,11.59,78.74,26.2,30.7,997.7,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-27,06:00,32,21.47,55.0,71.1,85.3,957.8,Cyclonic Storm,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-27,06:00,30,11.7,78.38,18.1,22.9,1001.3,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-27,09:00,33,21.92,55.0,65.2,84.0,963.1,Cyclonic Storm,NNW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-27,09:00,31,11.8,78.02,22.3,27.5,996.6,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-27,12:00,34,22.37,55.0,55.6,71.9,972.3,Deep Depression,NNW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-27,12:00,32,11.92,77.66,15.0,18.9,1003.7,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-27,15:00,35,22.83,55.0,58.9,68.6,968.8,Deep Depression,NNW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-27,15:00,33,12.02,77.3,15.0,18.6,1002.6,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-27,18:00,36,23.28,55.0,50.2,59.6,977.8,Deep Depression,NW,20.2,No,,
3314,BOB 3314 (2008),Bay of Bengal,2008,2008-05-27,18:00,34,12.14,76.95,15.0,17.7,1004.5,Low Pressure Area,WNW,13.9,No,,
3301,Megh,Arabian Sea,2008,2008-05-27,21:00,37,23.73,55.0,44.3,52.3,983.4,Depression,NW,20.2,No,,
